,learner_id,course_id,learner_rating
5968,150,337.0,4.0
5969,150,278.0,4.0
5970,150,111.0,4.0
5971,150,366.0,4.0
5972,150,404.0,4.0
5973,150,403.0,4.0
5974,150,84.0,4.0
5975,150,133.0,4.0
5976,150,346.0,4.0
5977,150,379.0,3.0
5978,150,393.0,4.0
5979,150,536.0,5.0
5980,150,280.0,4.0
5981,150,4.0,4.0
5982,150,282.0,4.0
5983,150,412.0,4.0
5984,150,120.0,4.0
5985,150,380.0,5.0
5986,150,357.0,4.0
5987,150,270.0,4.0
5988,150,350.0,3.0
5989,150,197.0,4.0
5990,150,400.0,3.0
5991,150,394.0,5.0
5992,150,533.0,3.0
5993,150,245.0,4.0
5994,150,355.0,4.0
5995,150,279.0,4.0
5996,150,275.0,4.0
5997,150,367.0,4.0
5998,150,100.0,3.0
5999,150,89.0,3.0
6000,150,371.0,4.0
6001,244,5.0,5.0
6002,244,711.0,5.0
6003,244,607.0,4.0
6004,244,599.0,5.0
6005,244,555.0,5.0
6006,244,709.0,5.0
6007,244,615.0,5.0
6008,244,715.0,5.0
6009,244,685.0,5.0
6010,244,710.0,4.0
6011,244,521.0,5.0
6012,244,605.0,5.0
6013,244,644.0,5.0
6014,244,530.0,5.0
6015,244,529.0,5.0
6016,244,714.0,5.0
6017,244,523.0,5.0
6018,244,510.0,5.0
6019,644,354.0,5.0
6020,644,350.0,5.0
6021,644,604.0,1.0
6022,644,72.0,5.0
6023,644,379.0,5.0
6024,644,570.0,5.0
6025,644,322.0,4.0
6026,644,253.0,5.0
6027,644,428.0,5.0
6028,644,574.0,1.0
6029,644,499.0,3.0
6030,644,165.0,5.0
6031,644,28.0,1.0
6032,644,258.0,5.0
6033,644,532.0,4.0
6034,644,372.0,5.0
6035,644,83.0,3.0
6036,644,279.0,4.0
6037,644,194.0,1.0
6038,644,347.0,3.0
6039,644,24.0,5.0
6040,644,254.0,5.0
6041,644,573.0,1.0
6042,644,557.0,1.0
6043,644,565.0,5.0
6044,644,571.0,5.0
6045,644,321.0,4.0
6046,644,403.0,5.0
6047,644,572.0,5.0
6048,644,341.0,5.0
6049,644,587.0,1.0
6050,600,112.0,1.0
6051,600,209.0,5.0
6052,600,210.0,1.0
6053,600,593.0,5.0
6054,600,191.0,3.0
6055,600,68.0,2.0
6056,600,358.0,5.0
6057,600,24.0,2.0
6058,600,595.0,5.0
6059,600,34.0,4.0
6060,600,253.0,2.0
6061,600,22.0,2.0
6062,600,255.0,2.0
6063,600,282.0,1.0
6064,600,136.0,3.0
6065,600,119.0,1.0
6066,600,155.0,2.0
6067,600,612.0,4.0
6068,600,196.0,2.0
6069,500,450.0,3.0
6070,500,16.0,3.0
6071,500,683.0,3.0
6072,500,267.0,3.0
6073,500,77.0,3.0
6074,500,15.0,3.0
6075,500,242.0,4.0
6076,500,47.0,3.0
6077,500,383.0,4.0
6078,500,134.0,4.0
6079,500,411.0,5.0
6080,500,19.0,2.0
6081,1296,672.0,5.0
6082,1296,465.0,5.0
6083,1296,713.0,5.0
6084,1296,719.0,5.0
6085,1296,530.0,5.0
6086,1296,552.0,5.0
6087,1296,555.0,5.0
6088,1296,520.0,5.0
6089,1296,608.0,5.0
6090,1296,680.0,5.0
6091,1296,669.0,5.0
6092,1296,611.0,5.0
6093,1296,712.0,5.0
6094,1296,652.0,5.0
6095,1296,657.0,5.0
6096,1296,717.0,5.0
6097,1296,651.0,5.0
6098,1296,445.0,5.0
6099,1296,732.0,5.0
6100,1296,693.0,5.0
6101,1296,681.0,5.0
6102,1296,491.0,5.0
6103,1296,460.0,5.0
6104,1121,359.0,5.0
6105,1121,433.0,5.0
6106,1121,554.0,5.0
6107,1121,312.0,4.0
6108,1121,400.0,5.0
6109,1121,388.0,5.0
6110,1121,495.0,4.0
6111,1121,279.0,2.0
6112,1121,195.0,5.0
6113,1121,579.0,5.0
6114,1121,527.0,5.0
6115,1121,406.0,5.0
6116,1121,147.0,5.0
6117,1121,381.0,4.0
6118,64,239.0,5.0
6119,64,42.0,5.0
6120,64,349.0,1.0
6121,64,628.0,3.0
6122,64,427.0,5.0
6123,64,274.0,3.0
6124,64,332.0,5.0
6125,64,444.0,2.0
6126,64,380.0,5.0
6127,64,590.0,3.0
6128,64,477.0,4.0
6129,64,393.0,3.0
6130,64,544.0,3.0
6131,64,526.0,3.0
6132,64,381.0,2.0
6133,64,296.0,5.0
6134,64,210.0,4.0
6135,64,395.0,4.0
6136,64,247.0,5.0
6137,64,478.0,4.0
6138,64,46.0,5.0
6139,64,603.0,5.0
6140,64,277.0,4.0
6141,64,591.0,4.0
6142,64,636.0,4.0
6143,64,177.0,4.0
6144,64,364.0,3.0
6145,64,676.0,2.0
6146,64,238.0,5.0
6147,64,196.0,2.0
6148,64,388.0,5.0
6149,64,164.0,5.0
6150,64,211.0,5.0
6151,64,3.0,5.0
6152,266,195.0,4.0
6153,266,276.0,5.0
6154,266,346.0,4.0
6155,266,411.0,4.0
6156,266,45.0,1.0
6157,266,279.0,3.0
6158,266,6.0,4.0
6159,266,539.0,2.0
6160,266,413.0,5.0
6161,266,209.0,3.0
6162,266,42.0,3.0
6163,266,23.0,4.0
6164,266,378.0,5.0
6165,266,351.0,3.0
6166,266,223.0,4.0
6167,266,349.0,4.0
6168,266,246.0,4.0
6169,266,247.0,5.0
6170,266,410.0,5.0
6171,266,414.0,5.0
6172,266,341.0,4.0
6173,266,81.0,3.0
6174,266,46.0,2.0
6175,266,372.0,1.0
6176,266,253.0,4.0
6177,266,43.0,3.0
6178,266,366.0,4.0
6179,266,350.0,4.0
6180,266,154.0,4.0
6181,266,380.0,5.0
6182,266,79.0,4.0
6183,266,353.0,3.0
6184,266,361.0,3.0
6185,266,392.0,5.0
6186,266,322.0,4.0
6187,266,72.0,3.0
6188,198,372.0,3.0
6189,198,369.0,5.0
6190,198,403.0,4.0
6191,198,395.0,4.0
6192,198,579.0,4.0
6193,198,610.0,5.0
6194,198,262.0,2.0
6195,198,393.0,2.0
6196,198,368.0,5.0
6197,198,332.0,4.0
6198,198,371.0,5.0
6199,198,413.0,4.0
6200,198,234.0,4.0
6201,198,414.0,4.0
6202,198,370.0,5.0
6203,198,410.0,4.0
6204,198,213.0,3.0
6205,198,539.0,3.0
6206,198,378.0,4.0
6207,198,89.0,5.0
6208,198,357.0,5.0
6209,198,633.0,5.0
6210,198,4.0,4.0
6211,198,373.0,4.0
6212,198,52.0,5.0
6213,198,267.0,4.0
6214,198,504.0,5.0
6215,198,577.0,5.0
6216,198,392.0,4.0
6217,198,165.0,5.0
6218,198,576.0,5.0
6219,198,401.0,4.0
6220,1046,576.0,5.0
6221,1046,539.0,4.0
6222,1046,588.0,5.0
6223,1046,609.0,5.0
6224,1046,108.0,5.0
6225,1046,272.0,5.0
6226,1046,440.0,3.0
6227,1046,664.0,5.0
6228,1046,683.0,5.0
6229,1046,577.0,5.0
6230,1046,179.0,5.0
6231,116,380.0,4.0
6232,116,411.0,5.0
6233,116,604.0,2.0
6234,116,45.0,4.0
6235,116,620.0,5.0
6236,116,622.0,4.0
6237,116,400.0,5.0
6238,116,357.0,5.0
6239,116,369.0,5.0
6240,116,631.0,5.0
6241,116,478.0,4.0
6242,116,412.0,5.0
6243,116,26.0,2.0
6244,116,373.0,4.0
6245,116,254.0,2.0
6246,116,200.0,4.0
6247,116,393.0,3.0
6248,116,591.0,4.0
6249,116,277.0,5.0
6250,116,363.0,4.0
6251,116,370.0,5.0
6252,116,414.0,5.0
6253,116,586.0,4.0
6254,116,565.0,5.0
6255,116,252.0,4.0
6256,116,571.0,4.0
6257,116,68.0,2.0
6258,116,279.0,5.0
6259,116,368.0,2.0
6260,116,362.0,5.0
6261,116,199.0,2.0
6262,116,537.0,3.0
6263,116,239.0,5.0
6264,116,258.0,4.0
6265,116,355.0,5.0
6266,116,356.0,5.0
6267,116,429.0,4.0
6268,116,337.0,4.0
6269,116,237.0,4.0
6270,116,349.0,5.0
6271,116,595.0,3.0
6272,116,25.0,2.0
6273,116,590.0,5.0
6274,116,354.0,5.0
6275,116,348.0,5.0
6276,116,3.0,5.0
6277,116,594.0,5.0
6278,116,367.0,4.0
6279,116,346.0,5.0
6280,116,535.0,4.0
6281,116,274.0,4.0
6282,116,22.0,3.0
6283,116,569.0,5.0
6284,116,347.0,5.0
6285,116,567.0,3.0
6286,116,352.0,5.0
6287,116,345.0,5.0
6288,116,303.0,5.0
6289,116,564.0,5.0
6290,116,275.0,5.0
6291,116,410.0,3.0
6292,116,211.0,3.0
6293,116,201.0,4.0
6294,116,575.0,5.0
6295,116,404.0,5.0
6296,116,470.0,3.0
6297,116,538.0,4.0
6298,116,364.0,4.0
6299,116,570.0,5.0
6300,116,344.0,5.0
6301,116,322.0,4.0
6302,116,24.0,3.0
6303,116,236.0,5.0
6304,116,634.0,4.0
6305,116,23.0,1.0
6306,116,321.0,2.0
6307,116,122.0,4.0
6308,116,576.0,3.0
6309,116,444.0,1.0
6310,116,572.0,4.0
6311,116,11.0,4.0
6312,1329,585.0,5.0
6313,1329,722.0,5.0
6314,1329,511.0,5.0
6315,1329,605.0,5.0
6316,1329,510.0,5.0
6317,1329,709.0,5.0
6318,1329,613.0,5.0
6319,1329,715.0,5.0
6320,1329,711.0,5.0
6321,1329,523.0,5.0
6322,1329,707.0,5.0
6323,242,715.0,5.0
6324,242,657.0,5.0
6325,242,442.0,5.0
6326,242,686.0,5.0
6327,242,714.0,5.0
6328,242,644.0,5.0
6329,242,615.0,5.0
6330,242,710.0,5.0
6331,242,449.0,5.0
6332,242,684.0,5.0
6333,242,635.0,5.0
6334,242,699.0,5.0
6335,242,685.0,5.0
6336,242,721.0,5.0
6337,242,613.0,5.0
6338,242,703.0,5.0
6339,242,523.0,5.0
6340,242,723.0,5.0
6341,242,511.0,5.0
6342,242,698.0,5.0
6343,242,665.0,5.0
6344,242,709.0,5.0
6345,242,727.0,5.0
6346,242,607.0,5.0
6347,242,5.0,5.0
6348,242,585.0,5.0
6349,242,637.0,5.0
6350,242,666.0,5.0
6351,242,553.0,5.0
6352,242,510.0,5.0
6353,242,711.0,5.0
6354,242,697.0,5.0
6355,242,655.0,5.0
6356,242,530.0,5.0
6357,242,722.0,5.0
6358,242,648.0,5.0
6359,554,717.0,5.0
6360,554,665.0,5.0
6361,554,525.0,4.0
6362,554,701.0,5.0
6363,554,540.0,4.0
6364,554,670.0,4.0
6365,554,505.0,4.0
6366,554,651.0,5.0
6367,554,712.0,5.0
6368,554,728.0,4.0
6369,554,719.0,5.0
6370,554,659.0,5.0
6371,554,520.0,4.0
6372,554,460.0,4.0
6373,554,680.0,4.0
6374,554,704.0,4.0
6375,554,638.0,5.0
6376,554,667.0,5.0
6377,554,678.0,5.0
6378,554,702.0,5.0
6379,554,669.0,5.0
6380,554,653.0,5.0
6381,554,334.0,4.0
6382,554,606.0,5.0
6383,554,700.0,5.0
6384,554,493.0,4.0
6385,554,552.0,5.0
6386,554,643.0,5.0
6387,554,718.0,5.0
6388,554,611.0,4.0
6389,554,693.0,5.0
6390,554,671.0,5.0
6391,554,652.0,5.0
6392,554,625.0,5.0
6393,554,20.0,5.0
6394,554,713.0,5.0
6395,554,666.0,5.0
6396,554,692.0,4.0
6397,554,637.0,5.0
6398,554,445.0,5.0
6399,554,466.0,5.0
6400,554,465.0,5.0
6401,554,626.0,4.0
6402,554,691.0,5.0
6403,554,608.0,4.0
6404,123,195.0,4.0
6405,123,662.0,2.0
6406,123,256.0,4.0
6407,123,568.0,4.0
6408,123,379.0,4.0
6409,123,3.0,1.0
6410,123,536.0,4.0
6411,123,7.0,5.0
6412,123,590.0,5.0
6413,123,560.0,4.0
6414,123,117.0,5.0
6415,123,200.0,5.0
6416,123,575.0,4.0
6417,123,404.0,5.0
6418,123,381.0,4.0
6419,123,199.0,5.0
6420,123,245.0,3.0
6421,123,411.0,3.0
6422,123,353.0,5.0
6423,123,331.0,3.0
6424,123,132.0,5.0
6425,123,201.0,5.0
6426,123,84.0,4.0
6427,123,362.0,5.0
6428,123,15.0,4.0
6429,123,131.0,4.0
6430,123,562.0,4.0
6431,123,300.0,5.0
6432,123,557.0,5.0
6433,123,28.0,4.0
6434,123,393.0,5.0
6435,123,72.0,5.0
6436,123,426.0,4.0
6437,123,363.0,5.0
6438,123,397.0,3.0
6439,123,43.0,4.0
6440,123,450.0,5.0
6441,123,211.0,4.0
6442,123,573.0,4.0
6443,123,360.0,4.0
6444,123,338.0,5.0
6445,123,406.0,5.0
6446,123,364.0,5.0
6447,123,66.0,4.0
6448,123,279.0,3.0
6449,123,563.0,5.0
6450,123,197.0,5.0
6451,123,296.0,4.0
6452,123,509.0,4.0
6453,123,380.0,5.0
6454,123,392.0,3.0
6455,123,53.0,4.0
6456,123,394.0,5.0
6457,123,577.0,4.0
6458,123,20.0,4.0
6459,123,591.0,5.0
6460,123,321.0,4.0
6461,123,259.0,4.0
6462,123,38.0,5.0
6463,123,576.0,4.0
6464,123,458.0,2.0
6465,919,127.0,5.0
6466,919,86.0,5.0
6467,919,152.0,5.0
6468,919,130.0,5.0
6469,919,206.0,5.0
6470,919,189.0,5.0
6471,919,208.0,5.0
6472,919,57.0,5.0
6473,919,231.0,5.0
6474,919,221.0,5.0
6475,919,220.0,5.0
6476,919,222.0,5.0
6477,919,215.0,5.0
6478,919,232.0,5.0
6479,1169,360.0,5.0
6480,1169,390.0,5.0
6481,1169,355.0,5.0
6482,1169,190.0,2.0
6483,1169,303.0,5.0
6484,1169,387.0,5.0
6485,1169,402.0,5.0
6486,1169,408.0,5.0
6487,1169,352.0,5.0
6488,1169,407.0,5.0
6489,1169,372.0,4.0
6490,1169,386.0,5.0
6491,1169,450.0,5.0
6492,1169,354.0,5.0
6493,980,477.0,4.0
6494,980,497.0,5.0
6495,980,234.0,4.0
6496,980,503.0,3.0
6497,980,96.0,4.0
6498,980,79.0,4.0
6499,980,282.0,3.0
6500,980,455.0,4.0
6501,980,480.0,1.0
6502,980,139.0,2.0
6503,980,117.0,4.0
6504,980,496.0,4.0
6505,980,270.0,2.0
6506,980,161.0,5.0
6507,980,277.0,4.0
6508,980,241.0,3.0
6509,980,395.0,4.0
6510,980,542.0,4.0
6511,980,381.0,4.0
6512,980,92.0,5.0
6513,980,438.0,4.0
6514,980,479.0,2.0
6515,980,509.0,4.0
6516,980,393.0,4.0
6517,378,215.0,5.0
6518,378,203.0,5.0
6519,378,232.0,5.0
6520,378,221.0,5.0
6521,378,10.0,5.0
6522,378,231.0,5.0
6523,378,152.0,5.0
6524,378,88.0,5.0
6525,378,219.0,5.0
6526,378,207.0,5.0
6527,378,208.0,5.0
6528,378,202.0,5.0
6529,378,181.0,5.0
6530,378,80.0,5.0
6531,378,216.0,5.0
6532,378,204.0,5.0
6533,378,205.0,5.0
6534,378,57.0,5.0
6535,378,93.0,5.0
6536,378,102.0,5.0
6537,378,151.0,5.0
6538,378,193.0,5.0
6539,378,226.0,5.0
6540,378,101.0,5.0
6541,1190,415.0,3.0
6542,1190,547.0,5.0
6543,1190,411.0,5.0
6544,1190,526.0,4.0
6545,1190,294.0,3.0
6546,1190,432.0,5.0
6547,1190,313.0,5.0
6548,1190,252.0,1.0
6549,1190,604.0,2.0
6550,1190,435.0,1.0
6551,1190,239.0,5.0
6552,1190,274.0,5.0
6553,1190,408.0,4.0
6554,1190,440.0,5.0
6555,1190,627.0,3.0
6556,1190,214.0,3.0
6557,1221,696.0,5.0
6558,1221,660.0,5.0
6559,1221,704.0,5.0
6560,1221,673.0,5.0
6561,1221,693.0,5.0
6562,1221,465.0,5.0
6563,1221,637.0,5.0
6564,1221,671.0,5.0
6565,1221,640.0,5.0
6566,1221,505.0,5.0
6567,1221,493.0,5.0
6568,1221,334.0,5.0
6569,1221,460.0,5.0
6570,1221,669.0,5.0
6571,1221,598.0,5.0
6572,1221,650.0,5.0
6573,1221,659.0,5.0
6574,1221,666.0,5.0
6575,1221,651.0,5.0
6576,1221,670.0,5.0
6577,1221,706.0,5.0
6578,1221,520.0,5.0
6579,1221,689.0,5.0
6580,1221,657.0,5.0
6581,1221,668.0,5.0
6582,1221,621.0,5.0
6583,1221,399.0,5.0
6584,1221,466.0,5.0
6585,1221,692.0,5.0
6586,1221,491.0,5.0
6587,1221,717.0,5.0
6588,1221,625.0,5.0
6589,1221,680.0,5.0
6590,1221,540.0,5.0
6591,11,157.0,5.0
6592,11,582.0,4.0
6593,11,341.0,4.0
6594,11,156.0,3.0
6595,11,119.0,4.0
6596,11,335.0,4.0
6597,11,359.0,4.0
6598,11,76.0,2.0
6599,11,482.0,5.0
6600,11,515.0,2.0
6601,11,583.0,4.0
6602,11,680.0,4.0
6603,11,336.0,4.0
6604,11,375.0,5.0
6605,11,510.0,4.0
6606,11,537.0,3.0
6607,11,87.0,3.0
6608,11,321.0,3.0
6609,11,256.0,2.0
6610,11,616.0,4.0
6611,11,293.0,2.0
6612,11,349.0,4.0
6613,11,355.0,5.0
6614,11,78.0,2.0
6615,11,609.0,3.0
6616,11,407.0,5.0
6617,11,274.0,3.0
6618,11,517.0,1.0
6619,11,356.0,5.0
6620,11,285.0,5.0
6621,11,0.0,5.0
6622,11,535.0,4.0
6623,11,688.0,5.0
6624,11,382.0,3.0
6625,11,11.0,2.0
6626,11,344.0,2.0
6627,11,160.0,4.0
6628,11,198.0,2.0
6629,11,111.0,5.0
6630,11,339.0,2.0
6631,11,277.0,5.0
6632,11,415.0,4.0
6633,11,404.0,2.0
6634,11,521.0,4.0
6635,11,201.0,2.0
6636,11,271.0,3.0
6637,11,367.0,4.0
6638,11,292.0,2.0
6639,11,411.0,5.0
6640,11,426.0,1.0
6641,11,357.0,4.0
6642,11,153.0,5.0
6643,11,662.0,3.0
6644,11,544.0,2.0
6645,11,462.0,4.0
6646,11,212.0,4.0
6647,296,350.0,3.0
6648,296,344.0,4.0
6649,296,268.0,4.0
6650,296,581.0,4.0
6651,296,375.0,4.0
6652,296,370.0,4.0
6653,296,62.0,3.0
6654,296,195.0,4.0
6655,296,367.0,2.0
6656,296,708.0,4.0
6657,296,345.0,4.0
6658,296,18.0,3.0
6659,296,7.0,4.0
6660,296,400.0,4.0
6661,296,366.0,3.0
6662,296,361.0,3.0
6663,296,211.0,4.0
6664,296,348.0,4.0
6665,296,6.0,4.0
6666,296,337.0,3.0
6667,296,303.0,4.0
6668,296,352.0,3.0
6669,296,373.0,2.0
6670,296,347.0,4.0
6671,296,20.0,4.0
6672,296,379.0,4.0
6673,296,353.0,3.0
6674,296,30.0,4.0
6675,296,54.0,4.0
6676,296,346.0,4.0
6677,296,374.0,3.0
6678,296,368.0,3.0
6679,296,380.0,4.0
6680,526,369.0,5.0
6681,526,354.0,5.0
6682,526,119.0,5.0
6683,526,282.0,1.0
6684,526,535.0,2.0
6685,526,594.0,4.0
6686,526,139.0,1.0
6687,526,561.0,4.0
6688,526,392.0,5.0
6689,526,132.0,5.0
6690,526,43.0,4.0
6691,526,17.0,5.0
6692,526,323.0,4.0
6693,526,468.0,2.0
6694,526,256.0,4.0
6695,526,395.0,4.0
6696,526,618.0,4.0
6697,526,149.0,2.0
6698,526,107.0,3.0
6699,1066,683.0,5.0
6700,1066,197.0,3.0
6701,1066,401.0,5.0
6702,1066,461.0,3.0
6703,1066,433.0,5.0
6704,1066,238.0,4.0
6705,1066,402.0,3.0
6706,1066,628.0,5.0
6707,1066,294.0,2.0
6708,1066,269.0,5.0
6709,1066,224.0,5.0
6710,1066,336.0,5.0
6711,1066,341.0,5.0
6712,1066,187.0,4.0
6713,1066,632.0,5.0
6714,1066,120.0,5.0
6715,1066,229.0,3.0
6716,1066,393.0,5.0
6717,1066,471.0,5.0
6718,1066,416.0,5.0
6719,1066,468.0,4.0
6720,1066,332.0,4.0
6721,1137,641.0,5.0
6722,1137,463.0,5.0
6723,1137,431.0,5.0
6724,1137,452.0,5.0
6725,1137,462.0,5.0
6726,1137,505.0,5.0
6727,1137,668.0,5.0
6728,1137,510.0,5.0
6729,1137,486.0,5.0
6730,1137,425.0,4.0
6731,1137,343.0,5.0
6732,1137,519.0,4.0
6733,1137,708.0,5.0
6734,1137,484.0,5.0
6735,1137,487.0,5.0
6736,1137,516.0,5.0
6737,1137,517.0,5.0
6738,1137,669.0,5.0
6739,1137,468.0,5.0
6740,1137,514.0,4.0
6741,1137,489.0,5.0
6742,1137,473.0,4.0
6743,1137,483.0,5.0
6744,1137,515.0,4.0
6745,1137,485.0,5.0
6746,1137,513.0,5.0
6747,1137,164.0,5.0
6748,1137,428.0,5.0
6749,1137,518.0,5.0
6750,1137,649.0,5.0
6751,957,82.0,4.0
6752,957,386.0,3.0
6753,957,630.0,4.0
6754,957,632.0,4.0
6755,957,579.0,3.0
6756,957,509.0,5.0
6757,957,71.0,4.0
6758,957,401.0,4.0
6759,957,387.0,4.0
6760,957,223.0,4.0
6761,957,264.0,4.0
6762,957,341.0,4.0
6763,957,354.0,3.0
6764,957,369.0,4.0
6765,957,278.0,5.0
6766,957,356.0,3.0
6767,957,265.0,5.0
6768,957,570.0,4.0
6769,550,569.0,3.0
6770,550,76.0,3.0
6771,550,20.0,3.0
6772,550,628.0,4.0
6773,550,437.0,4.0
6774,550,321.0,4.0
6775,550,586.0,5.0
6776,550,54.0,4.0
6777,550,67.0,5.0
6778,550,224.0,4.0
6779,550,269.0,4.0
6780,1308,549.0,5.0
6781,1308,493.0,5.0
6782,1308,724.0,5.0
6783,1308,665.0,5.0
6784,1308,491.0,5.0
6785,1308,704.0,5.0
6786,1308,732.0,5.0
6787,1308,505.0,5.0
6788,1308,606.0,5.0
6789,1308,670.0,5.0
6790,1308,643.0,5.0
6791,1308,731.0,5.0
6792,1308,692.0,5.0
6793,1308,652.0,5.0
6794,1308,666.0,5.0
6795,1308,640.0,5.0
6796,1308,693.0,5.0
6797,1308,719.0,5.0
6798,1308,728.0,5.0
6799,1308,550.0,5.0
6800,1308,682.0,5.0
6801,1308,659.0,5.0
6802,1308,552.0,5.0
6803,1308,653.0,5.0
6804,1308,584.0,5.0
6805,1308,677.0,5.0
6806,1308,466.0,5.0
6807,1308,540.0,5.0
6808,1308,465.0,5.0
6809,1308,637.0,5.0
6810,1308,672.0,5.0
6811,1308,680.0,5.0
6812,1308,696.0,5.0
6813,1308,520.0,5.0
6814,1308,691.0,5.0
6815,1308,460.0,4.0
6816,1308,690.0,5.0
6817,1308,729.0,5.0
6818,1308,713.0,5.0
6819,656,349.0,5.0
6820,656,593.0,3.0
6821,656,68.0,5.0
6822,656,623.0,4.0
6823,656,24.0,3.0
6824,656,364.0,4.0
6825,656,548.0,5.0
6826,656,461.0,5.0
6827,656,574.0,3.0
6828,656,497.0,5.0
6829,656,253.0,4.0
6830,868,662.0,3.0
6831,868,649.0,4.0
6832,868,172.0,5.0
6833,868,325.0,3.0
6834,868,318.0,4.0
6835,868,49.0,4.0
6836,868,320.0,4.0
6837,868,438.0,3.0
6838,868,327.0,3.0
6839,868,85.0,3.0
6840,868,482.0,5.0
6841,868,683.0,4.0
6842,868,521.0,4.0
6843,868,223.0,4.0
6844,868,498.0,3.0
6845,868,322.0,4.0
6846,21,572.0,4.0
6847,21,79.0,5.0
6848,21,197.0,4.0
6849,21,564.0,4.0
6850,21,591.0,5.0
6851,21,413.0,5.0
6852,21,12.0,4.0
6853,21,569.0,4.0
6854,21,538.0,5.0
6855,21,98.0,4.0
6856,21,341.0,3.0
6857,21,698.0,5.0
6858,21,452.0,5.0
6859,21,478.0,4.0
6860,21,373.0,5.0
6861,21,364.0,4.0
6862,21,649.0,5.0
6863,21,414.0,5.0
6864,21,400.0,2.0
6865,21,362.0,3.0
6866,21,680.0,5.0
6867,21,236.0,4.0
6868,21,331.0,3.0
6869,21,622.0,3.0
6870,21,239.0,5.0
6871,21,412.0,3.0
6872,21,573.0,5.0
6873,21,521.0,5.0
6874,21,90.0,5.0
6875,21,379.0,3.0
6876,21,453.0,4.0
6877,21,300.0,4.0
6878,21,654.0,5.0
6879,21,372.0,4.0
6880,21,410.0,5.0
6881,21,255.0,5.0
6882,21,655.0,5.0
6883,21,136.0,5.0
6884,21,417.0,5.0
6885,21,356.0,3.0
6886,21,583.0,5.0
6887,21,26.0,4.0
6888,21,253.0,2.0
6889,21,1.0,3.0
6890,21,360.0,3.0
6891,21,279.0,4.0
6892,21,349.0,4.0
6893,21,697.0,5.0
6894,21,589.0,3.0
6895,21,711.0,5.0
6896,21,92.0,5.0
6897,21,141.0,5.0
6898,21,568.0,4.0
6899,21,617.0,4.0
6900,21,532.0,5.0
6901,21,620.0,4.0
6902,21,229.0,4.0
6903,21,567.0,4.0
6904,21,526.0,4.0
6905,21,23.0,5.0
6906,21,461.0,5.0
6907,21,634.0,4.0
6908,21,237.0,5.0
6909,764,341.0,4.0
6910,764,568.0,5.0
6911,764,112.0,3.0
6912,764,375.0,3.0
6913,764,115.0,4.0
6914,764,406.0,4.0
6915,764,336.0,5.0
6916,764,575.0,4.0
6917,764,90.0,4.0
6918,764,576.0,4.0
6919,764,355.0,3.0
6920,764,634.0,3.0
6921,764,40.0,4.0
6922,764,569.0,4.0
6923,764,369.0,3.0
6924,764,453.0,3.0
6925,342,300.0,5.0
6926,342,569.0,4.0
6927,342,407.0,5.0
6928,342,565.0,5.0
6929,342,303.0,5.0
6930,342,237.0,5.0
6931,342,200.0,5.0
6932,342,360.0,3.0
6933,342,268.0,5.0
6934,342,574.0,3.0
6935,342,571.0,4.0
6936,342,146.0,5.0
6937,342,236.0,5.0
6938,342,564.0,4.0
6939,342,201.0,4.0
6940,342,97.0,4.0
6941,342,321.0,5.0
6942,342,144.0,5.0
6943,342,322.0,5.0
6944,342,364.0,4.0
6945,342,377.0,4.0
6946,342,195.0,4.0
6947,342,92.0,4.0
6948,342,43.0,4.0
6949,342,107.0,4.0
6950,342,314.0,3.0
6951,342,345.0,4.0
6952,342,381.0,5.0
6953,342,573.0,3.0
6954,342,199.0,5.0
6955,342,211.0,5.0
6956,342,406.0,4.0
6957,342,458.0,4.0
6958,342,8.0,4.0
6959,342,362.0,3.0
6960,342,375.0,4.0
6961,722,331.0,3.0
6962,722,173.0,2.0
6963,722,31.0,4.0
6964,722,300.0,4.0
6965,722,308.0,5.0
6966,722,54.0,5.0
6967,722,322.0,4.0
6968,722,75.0,4.0
6969,722,494.0,4.0
6970,722,282.0,4.0
6971,722,339.0,2.0
6972,722,148.0,4.0
6973,722,117.0,4.0
6974,722,61.0,4.0
6975,440,66.0,4.0
6976,440,604.0,4.0
6977,440,61.0,4.0
6978,440,90.0,4.0
6979,440,18.0,5.0
6980,440,39.0,4.0
6981,440,38.0,4.0
6982,440,12.0,3.0
6983,440,92.0,5.0
6984,440,431.0,5.0
6985,440,35.0,4.0
6986,440,53.0,2.0
6987,440,328.0,5.0
6988,440,424.0,4.0
6989,440,468.0,3.0
7000,983,236.0,4.0
7001,983,567.0,4.0
7002,983,535.0,4.0
7003,983,617.0,2.0
7004,983,470.0,4.0
7005,983,349.0,5.0
7006,983,266.0,4.0
7007,983,411.0,5.0
7008,983,239.0,3.0
7009,983,568.0,3.0
7010,983,364.0,4.0
7011,983,357.0,5.0
7012,983,292.0,5.0
7013,983,526.0,4.0
7014,983,453.0,2.0
7015,983,450.0,4.0
7016,983,393.0,1.0
7017,983,350.0,4.0
7018,983,353.0,5.0
7019,983,356.0,4.0
7020,983,83.0,5.0
7021,983,322.0,4.0
7022,983,238.0,5.0
7023,983,376.0,5.0
7024,983,623.0,4.0
7025,983,363.0,4.0
7026,983,82.0,5.0
7027,983,537.0,2.0
7028,983,360.0,4.0
7029,983,561.0,3.0
7030,983,279.0,4.0
7031,983,126.0,5.0
7032,983,135.0,5.0
7033,983,447.0,4.0
7034,983,508.0,3.0
7035,983,373.0,3.0
7036,983,392.0,5.0
